x,y,z,yaw,velocity,change_flag
155.6603,-71.7524,0.0788,1.5695,30.8631,0
155.662,-70.5068,0.0781,1.5695,29.3052,0
155.6635,-69.2948,0.077,1.5696,29.0484,0
155.665,-68.0716,0.0757,1.5695,29.6559,0
155.6665,-66.8119,0.0747,1.5695,30.7171,0
155.6682,-65.5017,0.074,1.5695,32.0327,0
155.67,-64.1711,0.0741,1.5694,31.8938,0
155.6717,-62.844,0.0745,1.5694,31.8232,0
155.6735,-61.5202,0.0747,1.5694,31.7365,0
155.6753,-60.1674,0.0742,1.5694,33.6152,0
155.6773,-58.7033,0.0731,1.5693,36.2895,0
155.6788,-57.6676,0.0726,1.5692,37.9693,0
155.6805,-56.5864,0.0723,1.5691,39.5812,0
155.6823,-55.4616,0.0722,1.5691,41.1349,0
155.6842,-54.2945,0.0722,1.569,42.6387,0
155.6863,-53.0863,0.0722,1.5689,44.0973,0
155.6886,-51.8389,0.0722,1.5688,45.4722,0
155.691,-50.5555,0.0723,1.5688,46.6982,0
155.6929,-49.2415,0.0725,1.5691,47.714,0
